,City,app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd
81,Jeddah,26.7,0,0,0,0,2020-04-21:02,16.3,0,0,0,300.389,n,0,0,1002.06,53,1008.76,0,0,0,26.6,2020-04-21T05:00:00,2020-04-21T02:00:00,1587434400,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",W,west,262,0.702947,0.651371
82,Jeddah,26.5,0,0,0,0,2020-04-21:03,16.2,0,0,0,299.994,n,0,0,1002.52,53,1009.25,0,0,0,26.5,2020-04-21T06:00:00,2020-04-21T03:00:00,1587438000,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,322,1.62268,1.76047
83,Jeddah,27.4,0,0,0,0,2020-04-21:04,16,61.05,545.91,176.94,299.119,d,0,0,1003.08,51,1009.74,0,0,176.94,26.9,2020-04-21T07:00:00,2020-04-21T04:00:00,1587441600,2.29406,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,336,2.50697,2.37064
84,Jeddah,27.9,0,0,0,0,2020-04-21:05,15.8,88.58,745.6,420.34,298.97,d,0,0,1003.59,49,1010.3,0,0,420.34,27.6,2020-04-21T08:00:00,2020-04-21T05:00:00,1587445200,3.19045,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,344,2.22686,2.22056
85,Jeddah,28.5,0,0,0,0,2020-04-21:06,15.5,106.06,846.37,653.64,298.526,d,0,0,1004.3,46,1010.77,0,0,653.64,28.4,2020-04-21T09:00:00,2020-04-21T06:00:00,1587448800,5.08028,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,323,1.70168,2.21285
86,Jeddah,29,0,0,0,0,2020-04-21:07,15.2,117.57,903.99,848.3,296.008,d,0,0,1004.42,43,1010.81,0,0,848.3,29.1,2020-04-21T10:00:00,2020-04-21T07:00:00,1587452400,7.59339,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,308,1.50034,2.16656
87,Jeddah,29.9,0,0,0,0,2020-04-21:08,14.4,124.56,936.15,985,293.496,d,0,0,1003.83,38,1010.42,0,0,985,30.4,2020-04-21T11:00:00,2020-04-21T08:00:00,1587456000,9.92788,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,294,1.42632,2.12781
88,Jeddah,30.6,0,0,0,0,2020-04-21:09,14.4,127.71,949.92,1051.19,291.794,d,0,0,1003.57,36,1010.08,0,0,1051.19,31.2,2020-04-21T12:00:00,2020-04-21T09:00:00,1587459600,11.24,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",W,west,274,1.70649,3.63349
89,Jeddah,30.7,0,0,0,0,2020-04-21:10,14.7,127.23,947.86,1040.97,289.474,d,0,0,1003.18,37,1009.64,0,0,1040.97,31.1,2020-04-21T13:00:00,2020-04-21T10:00:00,1587463200,11.0364,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",W,west,276,3.00656,5.42716
90,Jeddah,30.6,0,0,0,0,2020-04-21:11,14.2,123.1,929.6,955.27,288.291,d,0,0,1002.5,36,1008.99,0,0,955.27,31.2,2020-04-21T14:00:00,2020-04-21T11:00:00,1587466800,9.39301,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",W,west,281,4.80009,5.59398
91,Jeddah,30.9,0,0,0,0,2020-04-21:12,13.7,115,891.67,801.78,287.137,d,0,0,1002.05,34,1008.57,0,0,801.78,31.6,2020-04-21T15:00:00,2020-04-21T12:00:00,1587470400,6.93375,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,285,5.4134,5.61447
92,Jeddah,30.5,0,0,0,0,2020-04-21:13,13.8,102.12,825.14,594.83,289.212,d,0,0,1002,35,1008.43,0,0,594.83,31.2,2020-04-21T16:00:00,2020-04-21T13:00:00,1587474000,4.5206,24.1347,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,283,5.63199,5.73203
93,Jeddah,29.9,0,0,0,0,2020-04-21:14,13.7,82.6,706.9,355.73,291.051,d,0,0,1001.99,36,1008.21,0,0,355.73,30.6,2020-04-21T17:00:00,2020-04-21T14:00:00,1587477600,2.87728,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,285,5.01912,4.90557
94,Jeddah,29.7,0,0,0,0,2020-04-21:15,12.9,50.73,455.13,117.17,295.665,d,0,0,1002.07,34,1008.4,0,0,117.17,30.6,2020-04-21T18:00:00,2020-04-21T15:00:00,1587481200,2.21697,24.1353,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,299,3.50296,3.74936
95,Jeddah,29.4,0,0,0,0,2020-04-21:16,11.9,0,0,0,295.83,n,0,0,1002.35,32,1008.81,0,0,0,30.4,2020-04-21T19:00:00,2020-04-21T16:00:00,1587484800,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,307,3.13821,3.06065
96,Jeddah,29.3,0,0,0,0,2020-04-21:17,10.8,0,0,0,294.636,n,0,0,1002.9,30,1009.44,0,0,0,30.6,2020-04-21T20:00:00,2020-04-21T17:00:00,1587488400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,339,1.7043,1.53766
97,Jeddah,29.4,0,0,0,0,2020-04-21:18,10.1,0,0,0,293.089,n,0,0,1003.47,28,1010,0,0,0,30.9,2020-04-21T21:00:00,2020-04-21T18:00:00,1587492000,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NE,northeast,46,2.11335,1.47328
98,Jeddah,29.6,0,0,0,0,2020-04-21:19,9.5,0,0,0,292.522,n,0,0,1003.79,27,1010.39,0,0,0,31.1,2020-04-21T22:00:00,2020-04-21T19:00:00,1587495600,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",ENE,east-northeast,71,3.11645,2.40818
99,Jeddah,29.2,0,0,0,0,2020-04-21:20,9.2,0,0,0,292.072,n,0,0,1003.7,27,1010.48,0,0,0,30.7,2020-04-21T23:00:00,2020-04-21T20:00:00,1587499200,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",ENE,east-northeast,74,3.92706,3.16602
100,Jeddah,28.9,0,0,0,0,2020-04-21:21,8.9,0,0,0,290.648,n,0,0,1003.45,27,1010.2,0,0,0,30.4,2020-04-22T00:00:00,2020-04-21T21:00:00,1587502800,0,24.1347,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",ENE,east-northeast,73,3.01837,2.4998
101,Jeddah,28.6,0,0,0,0,2020-04-21:22,8.9,0,0,0,289.319,n,0,0,1003.16,27,1009.7,0,0,0,30,2020-04-22T01:00:00,2020-04-21T22:00:00,1587506400,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",ESE,east-southeast,111,1.0428,0.801494
102,Jeddah,28.5,0,0,0,0,2020-04-21:23,10.7,0,0,0,289.027,n,0,0,1003.05,31,1009.39,0,0,0,29.6,2020-04-22T02:00:00,2020-04-21T23:00:00,1587510000,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,194,3.20103,2.55205
103,Jeddah,28.3,0,0,0,0,2020-04-22:00,14.3,0,0,0,288.035,n,0,0,1002.98,42,1009.25,0,0,0,28.5,2020-04-22T03:00:00,2020-04-22T00:00:00,1587513600,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,214,3.41273,2.90284
104,Jeddah,28.3,0,0,0,0,2020-04-22:01,15.6,0,0,0,287.948,n,0,0,1003.27,47,1009.59,0,0,0,28.1,2020-04-22T04:00:00,2020-04-22T01:00:00,1587517200,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,202,2.68199,2.26075
105,Jeddah,28.2,0,0,0,0,2020-04-22:02,16.8,0,0,0,287.861,n,0,0,1003.57,52,1009.92,0,0,0,27.7,2020-04-22T05:00:00,2020-04-22T02:00:00,1587520800,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",S,south,191,1.95126,1.61865
106,Jeddah,28.2,0,0,0,0,2020-04-22:03,18.1,0.78,0.01,0.02,287.774,n,0,0,1003.86,57,1010.26,0,0,0.02,27.2,2020-04-22T06:00:00,2020-04-22T03:00:00,1587524400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",S,south,179,1.22053,0.97656
107,Jeddah,29.2,0,0,0,0,2020-04-22:04,18.7,61.43,549.03,179.54,287.986,d,0,0,1004.28,57,1010.72,0,0,179.54,28,2020-04-22T07:00:00,2020-04-22T04:00:00,1587528000,2.54674,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,171,2.54858,1.54364
108,Jeddah,30.3,0,0,0,0,2020-04-22:05,19.3,88.77,746.64,422.76,288.199,d,0,0,1004.7,56,1011.18,0,0,422.76,28.8,2020-04-22T08:00:00,2020-04-22T05:00:00,1587531600,3.45255,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSE,south-southeast,162,3.87662,2.11073
109,Jeddah,31.3,0,0,0,0,2020-04-22:06,19.9,106.16,846.71,655.64,288.412,d,0,0,1005.12,56,1011.63,0,0,655.64,29.6,2020-04-22T09:00:00,2020-04-22T06:00:00,1587535200,5.13003,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSE,south-southeast,154,5.20467,2.67781
110,Jeddah,32.7,0,0,0,0,2020-04-22:07,18.8,117.61,903.99,849.82,287.714,d,0,0,1004.59,49,1011.27,0,0,849.82,31.3,2020-04-22T10:00:00,2020-04-22T07:00:00,1587538800,7.86037,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,172,5.47885,3.3601
111,Jeddah,34.1,0,0,0,0,2020-04-22:08,17.8,124.57,935.98,986.08,287.016,d,0,0,1004.06,42,1010.9,0,0,986.08,33.1,2020-04-22T11:00:00,2020-04-22T08:00:00,1587542400,10.1873,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",S,south,189,5.75304,4.04239
112,Jeddah,35.5,0,0,0,0,2020-04-22:09,16.8,127.69,949.66,1051.9,286.319,d,0,0,1003.53,35,1010.54,0,0,1051.9,34.8,2020-04-22T12:00:00,2020-04-22T09:00:00,1587546000,11.2765,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,207,6.02722,4.72468
113,Jeddah,35.9,0,0,0,0,2020-04-22:10,18,127.21,947.55,1041.45,285.987,d,0,0,1002.91,39,1009.76,0,0,1041.45,34.5,2020-04-22T13:00:00,2020-04-22T10:00:00,1587549600,11.276,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,211,7.01815,5.94445
114,Jeddah,36.3,0,0,0,0,2020-04-22:11,19.1,123.08,929.29,955.65,285.655,d,0,0,1002.3,42,1008.99,0,0,955.65,34.1,2020-04-22T14:00:00,2020-04-22T11:00:00,1587553200,9.62504,24.1351,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,215,8.00907,7.16422
115,Jeddah,36.6,0,0,0,0,2020-04-22:12,20.3,114.99,891.42,802.22,285.323,d,0,0,1001.69,46,1008.21,0,0,802.22,33.8,2020-04-22T15:00:00,2020-04-22T12:00:00,1587556800,6.94892,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,218,9,8.38399
116,Jeddah,36,0,0,0,0,2020-04-22:13,20.7,102.13,825.04,595.46,285.507,d,0,0,1001.56,49,1008.05,0,0,595.46,33,2020-04-22T16:00:00,2020-04-22T13:00:00,1587560400,4.75034,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,216,9.0403,7.80909
117,Jeddah,35.3,0,0,0,0,2020-04-22:14,21,82.66,707.22,356.62,285.691,d,0,0,1001.43,52,1007.88,0,0,356.62,32.2,2020-04-22T17:00:00,2020-04-22T14:00:00,1587564000,3.10877,24.1349,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SW,southwest,214,9.0806,7.23419
118,Jeddah,34.7,0,0,0,0,2020-04-22:15,21.4,50.93,456.96,118.25,285.874,d,0,0,1001.3,55,1007.72,0,0,118.25,31.5,2020-04-22T18:00:00,2020-04-22T15:00:00,1587567600,2.24432,24.1348,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,212,9.1209,6.65928
119,Jeddah,34.1,0,0,0,0,2020-04-22:16,21.4,0,0,0,285.548,n,0,0,1001.74,57,1008.21,0,0,0,31,2020-04-22T19:00:00,2020-04-22T16:00:00,1587571200,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,205,7.98682,5.61782
120,Jeddah,33.6,0,0,0,0,2020-04-22:17,21.4,0,0,0,285.221,n,0,0,1002.18,58,1008.7,0,0,0,30.6,2020-04-22T20:00:00,2020-04-22T17:00:00,1587574800,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",SSW,south-southwest,198,6.85274,4.57636
0,Makkah,23.7,0,0,0,0,2020-04-17:18,8.6,0,0,0,274.976,n,0,0,977.574,37,1008.88,0,0,0,24.3,2020-04-17T21:00:00,2020-04-17T18:00:00,1587146400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNE,north-northeast,31,1.42247,0.769692
1,Makkah,24,0,0,0,0,2020-04-17:19,9,0,0,0,274.6,n,0,0,977.766,37,1009.11,0,0,0,24.5,2020-04-17T22:00:00,2020-04-17T19:00:00,1587150000,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NE,northeast,50,1.80153,1.20295
2,Makkah,23.5,0,0,0,0,2020-04-17:20,9.6,0,0,0,273.95,n,0,0,977.61,40,1009.05,0,0,0,24,2020-04-17T23:00:00,2020-04-17T20:00:00,1587153600,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NE,northeast,50,1.35551,0.857348
3,Makkah,23.2,0,0,0,0,2020-04-17:21,9.7,0,0,0,272.85,n,0,0,977.411,41,1008.93,0,0,0,23.7,2020-04-18T00:00:00,2020-04-17T21:00:00,1587157200,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",N,north,6,1.14479,0.693391
4,Makkah,22.9,0,0,0,0,2020-04-17:22,9.5,0,0,0,271.823,n,0,0,977.073,41,1008.61,0,0,0,23.4,2020-04-18T01:00:00,2020-04-17T22:00:00,1587160800,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,316,1.33526,0.914974
5,Makkah,22.8,0,0,0,0,2020-04-17:23,9.2,0,0,0,271.369,n,0,0,976.996,40,1008.48,0,0,0,23.3,2020-04-18T02:00:00,2020-04-17T23:00:00,1587164400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,297,2.22143,1.63085
6,Makkah,22.4,0,0,0,0,2020-04-18:00,8.9,0,0,0,271.129,n,0,0,976.793,40,1008.12,0,0,0,23,2020-04-18T03:00:00,2020-04-18T00:00:00,1587168000,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,314,2.6242,1.95369
7,Makkah,22.1,0,0,0,0,2020-04-18:01,8.2,0,0,0,270.159,n,0,0,976.751,39,1007.96,0,0,0,22.8,2020-04-18T04:00:00,2020-04-18T01:00:00,1587171600,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,327,3.33111,2.76967
8,Makkah,20.5,0,0,0,0,2020-04-18:02,8.1,0,0,0,270.594,n,0,0,977.19,43,1008.36,0,0,0,21.2,2020-04-18T05:00:00,2020-04-18T02:00:00,1587175200,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,341,3.20326,2.66039
9,Makkah,19.9,0,0,0,0,2020-04-18:03,8.3,0,0,0,271.031,n,0,0,977.896,45,1009.23,0,0,0,20.6,2020-04-18T06:00:00,2020-04-18T03:00:00,1587178800,0,24.1353,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,359,2.40025,1.77857
10,Makkah,23.1,19,19,0,0,2020-04-18:04,8.2,61.2,553.73,180.18,271.068,d,0,0,978.185,37,1009.73,0,0,179.703,23.7,2020-04-18T07:00:00,2020-04-18T04:00:00,1587182400,2.06519,24.1348,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNE,north-northeast,16,2.01005,1.77937
11,Makkah,25.7,35,35,0,0,2020-04-18:05,8.4,88.45,752.16,425.36,271.417,d,0,0,978.632,32,1009.97,0,0,416.372,26.2,2020-04-18T08:00:00,2020-04-18T05:00:00,1587186000,2.49528,24.1351,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",NNW,north-northwest,355,2.32976,1.92652
12,Makkah,27.1,46,46,0,0,2020-04-18:06,9.2,105.7,852,659.32,272.007,d,0,0,978.755,31,1010.06,0,0,624.04,28,2020-04-18T09:00:00,2020-04-18T06:00:00,1587189600,3.54846,24.135,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",NNW,north-northwest,334,1.12401,1.62302
13,Makkah,28.4,100,100,0,0,2020-04-18:07,10.9,117.02,908.89,853.56,272.705,d,0,0,978.807,31,1010.12,0,0,213.39,29.6,2020-04-18T10:00:00,2020-04-18T07:00:00,1587193200,2.39061,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,281,2.2301,1.89267
14,Makkah,30.3,100,100,0,0,2020-04-18:08,12,123.86,940.45,988.83,271.84,d,0,0,978.602,30,1009.93,0,0,247.208,31.5,2020-04-18T11:00:00,2020-04-18T08:00:00,1587196800,3.10757,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",WSW,west-southwest,252,5.26252,3.13513
15,Makkah,32.3,100,100,0,0,2020-04-18:09,13.1,126.86,953.67,1052.74,271.6,d,0,0,978.197,29,1009.66,0,0,263.185,33.3,2020-04-18T12:00:00,2020-04-18T09:00:00,1587200400,3.49923,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,227,5.90592,4.46005
16,Makkah,33.9,100,100,0,0,2020-04-18:10,13.5,126.25,951.03,1039.6,272.415,d,0,0,977.356,27,1008.94,0,0,259.9,34.8,2020-04-18T13:00:00,2020-04-18T10:00:00,1587204000,3.41505,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,224,7.22243,5.71119
17,Makkah,34.6,100,100,0,0,2020-04-18:11,13.5,122,932.05,950.58,272.839,d,0,0,976.232,26,1008.01,0,0,237.645,35.5,2020-04-18T14:00:00,2020-04-18T11:00:00,1587207600,2.88895,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,232,6.90067,6.37844
18,Makkah,34.4,100,100,0,0,2020-04-18:12,13.3,113.74,893.05,793.69,273.129,d,0,0,975.668,26,1007.48,0,0,198.423,35.4,2020-04-18T15:00:00,2020-04-18T12:00:00,1587211200,2.11967,24.1347,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",WSW,west-southwest,254,6.71372,6.773
19,Makkah,33.1,71,71,0,0,2020-04-18:13,13.2,100.66,824.56,583.63,274.095,d,0,0,975.39,28,1007.1,0,0,447.022,34.2,2020-04-18T16:00:00,2020-04-18T13:00:00,1587214800,2.26915,24.1347,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,268,5.11354,6.97046
20,Makkah,31.6,66,66,0,0,2020-04-18:14,13.2,80.75,701.73,342.19,274.492,d,0,0,975.605,31,1007.24,0,0,279.705,32.6,2020-04-18T17:00:00,2020-04-18T14:00:00,1587218400,1.55711,24.135,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",W,west,267,4.72239,6.22113
21,Makkah,30,67,67,0,0,2020-04-18:15,13.2,47.71,432.46,103.56,274.642,d,0,0,976.053,34,1007.7,0,0,83.6575,30.9,2020-04-18T18:00:00,2020-04-18T15:00:00,1587222000,1.21595,24.1346,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",W,west,279,4.84842,5.6304
22,Makkah,27.9,75,75,0,0,2020-04-18:16,12.3,0,0,0,275.51,n,0,0,976.792,36,1008.5,0,0,0,28.6,2020-04-18T19:00:00,2020-04-18T16:00:00,1587225600,0,24.1352,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,310,5.75468,4.574
23,Makkah,26.6,80,80,0,0,2020-04-18:17,11.3,0,0,0,275.894,n,0,0,977.721,38,1009.26,0,0,0,26.8,2020-04-18T20:00:00,2020-04-18T17:00:00,1587229200,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,337,4.53274,3.92414
24,Makkah,25.5,70,70,0,0,2020-04-18:18,10.7,0,0,0,275.925,n,0,0,978.05,38,1009.65,0,0,0,25.8,2020-04-18T21:00:00,2020-04-18T18:00:00,1587232800,0,24.1348,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",N,north,2,3.63483,2.95237
25,Makkah,25.3,100,100,0,0,2020-04-18:19,10.5,0,0,0,276.062,n,0,0,978.1,38,1009.71,0,0,0,25.7,2020-04-18T22:00:00,2020-04-18T19:00:00,1587236400,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,3,2.82033,2.26886
26,Makkah,25.3,100,100,0,0,2020-04-18:20,10.5,0,0,0,275.229,n,0,0,977.939,38,1009.55,0,0,0,25.7,2020-04-18T23:00:00,2020-04-18T20:00:00,1587240000,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,11,2.70387,2.16099
27,Makkah,25.5,100,100,0,0,2020-04-18:21,10.5,0,0,0,273.719,n,0,0,977.411,38,1009.1,0,0,0,25.8,2020-04-19T00:00:00,2020-04-18T21:00:00,1587243600,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,23,2.54905,1.93934
28,Makkah,25.4,90,90,0,0,2020-04-18:22,10.7,0,0,0,273.312,n,0,0,976.725,38,1008.45,0,0,0,25.8,2020-04-19T01:00:00,2020-04-18T22:00:00,1587247200,0,24.1352,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,29,2.31299,1.66388
29,Makkah,25,91,91,0,0,2020-04-18:23,11,0,0,0,273.085,n,10,0.125,976.407,41,1008.05,0,0,0,25.3,2020-04-19T02:00:00,2020-04-18T23:00:00,1587250800,0,24.1353,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,4,1.70899,1.28616
30,Makkah,24.4,89,89,0,0,2020-04-19:00,11.1,0,0,0,272.573,n,0,0,975.972,42,1007.65,0,0,0,24.8,2020-04-19T03:00:00,2020-04-19T00:00:00,1587254400,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,3,1.214,0.906752
31,Makkah,24.2,0,0,0,0,2020-04-19:01,11.3,0,0,0,272.487,n,15,0.0625,975.854,43,1007.48,0,0,0,24.5,2020-04-19T04:00:00,2020-04-19T01:00:00,1587258000,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,358,1.33352,0.952325
32,Makkah,23.8,0,0,0,0,2020-04-19:02,11.5,0,0,0,273.099,n,0,0,976.062,45,1007.82,0,0,0,24.2,2020-04-19T05:00:00,2020-04-19T02:00:00,1587261600,0,24.1349,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,350,1.2233,0.897738
33,Makkah,23.2,0,0,0,0,2020-04-19:03,12,1.16,0.06,0.04,273.696,n,10,0.125,976.732,48,1008.4,0,0,0.04,23.5,2020-04-19T06:00:00,2020-04-19T03:00:00,1587265200,0,24.1348,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,316,1.30463,0.926201
34,Makkah,26.2,0,0,0,0,2020-04-19:04,12.1,61.59,556.98,182.92,273.925,d,0,0,977.04,40,1008.76,0,0,182.92,26.5,2020-04-19T07:00:00,2020-04-19T04:00:00,1587268800,2.37342,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",WSW,west-southwest,253,0.405157,0.391675
35,Makkah,27.4,13,13,0,0,2020-04-19:05,12.2,88.64,753.26,427.94,273.48,d,15,0.0625,977.463,38,1009.03,0,0,427.628,27.9,2020-04-19T08:00:00,2020-04-19T05:00:00,1587272400,3.00341,24.1351,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SW,southwest,228,0.858826,1.02478
36,Makkah,28.6,28,28,0,0,2020-04-19:06,13.3,105.81,852.37,661.48,273.49,d,0,0,977.741,37,1009.28,0,0,654.935,29.3,2020-04-19T09:00:00,2020-04-19T06:00:00,1587276000,4.21081,24.1349,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",SW,southwest,226,2.35153,1.97234
37,Makkah,30.5,95,95,0,0,2020-04-19:07,15.4,117.07,908.92,855.23,273.984,d,0,0,977.736,39,1009.33,0,0,316.459,30.8,2020-04-19T10:00:00,2020-04-19T07:00:00,1587279600,2.66578,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,210,4.32799,3.43506
38,Makkah,33.4,98,98,0,0,2020-04-19:08,17.6,123.87,940.3,990.05,274.869,d,0,0,977.525,41,1009.23,0,0,296.805,32.6,2020-04-19T11:00:00,2020-04-19T08:00:00,1587283200,3.2526,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,192,8.12961,5.75003
39,Makkah,36.1,98,98,1,0,2020-04-19:09,17.7,126.85,953.42,1053.57,274.798,d,0,0,976.36,36,1008.66,0,0,315.847,35,2020-04-19T12:00:00,2020-04-19T09:00:00,1587286800,3.65981,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,198,9.7154,7.97751
40,Makkah,36.7,99,99,1,0,2020-04-19:10,17.2,126.23,950.73,1040.17,275.18,d,0,0,975.477,33,1007.87,0,0,286.25,35.9,2020-04-19T13:00:00,2020-04-19T10:00:00,1587290400,3.4945,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,203,10.3004,9.58988
41,Makkah,36,99,99,1,0,2020-04-19:11,18,121.98,931.75,951.03,275.036,d,0,0,975.096,37,1006.95,0,0,261.719,34.9,2020-04-19T14:00:00,2020-04-19T11:00:00,1587294000,2.95566,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,213,11.5338,10.7255
